experiment,scenario,run_id,tick,carla_frame,simulation_time_s,ego_speed_mps,ego_acceleration_mps2,ground_truth_object_type,distance_to_object_m,camera_vehicle_pixels,camera_pedestrian_pixels,camera_traffic_light_pixels,bev_vehicle_pixels,bev_walker_pixels,bev_stop_sign_pixels,bev_light_green_pixels,bev_light_yellow_pixels,bev_light_red_pixels,prob_speed_0,prob_speed_2,prob_speed_3,prob_speed_6,pred_target_speed_mps,decided_action,previous_action,decision_changed,throttle,brake,steer,target_point_x,target_point_y,road_command,expected_perception,actual_perception,perception_correct,expected_safe_action,action_correct,timely_action,collision,time_to_collision_s
Object in Road,Chair,run_3,25,191479,1.25,4.9838226366190606,4.945940342075669,chair,27.540135264396667,0,0,0,0,0,0,0,0,0,2.2636133678588521e-07,3.692373184094322e-06,9.638995379646076e-07,0.9999951124191284,5.999980926513672,go_fast,go_fast,False,0.75,0.0,-0.3610000014305115,45.17097091674805,15.071609497070312,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,6.517479681490559
Object in Road,Chair,run_3,26,191480,1.3,5.205279775920705,4.9588857256728405,chair,27.318533778190613,45,0,0,4,0,0,0,0,0,4.5835292894480517e-07,3.0957730814407114e-06,6.951245268282946e-07,0.9999957084655762,5.9999823570251465,go_fast,go_fast,False,0.75,0.0,-0.3449999988079071,44.41086196899414,16.552719116210938,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,6.291528232850743
Object in Road,Chair,run_3,27,191481,1.35,5.391718876890334,4.235627106774511,chair,27.091174006462097,0,0,0,28,0,0,0,0,0,7.336244607358822e-07,3.938914233003743e-06,7.091827569638554e-07,0.9999946355819702,5.9999775886535645,go_fast,go_fast,False,0.75,0.0,-0.3190000057220459,43.59761428833008,17.995153427124023,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,6.118121715784847
Object in Road,Chair,run_3,28,191482,1.4000000000000001,5.535715520930886,3.45643438121974,chair,26.861584544181824,0,0,0,0,0,0,0,0,0,5.564066327679029e-07,3.366016699146712e-06,4.365849122223153e-07,0.9999955892562866,5.99998140335083,go_fast,go_fast,False,0.75,0.0,-0.26899999380111694,42.74886703491211,19.37069320678711,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,6.001712428264329
Object in Road,Chair,run_3,29,191483,1.4500000000000002,5.598418417621377,1.2649769995199425,chair,26.629826426506042,0,12,0,18,0,0,0,0,0,1.5583641470584553e-06,5.512459665624192e-06,6.591710643988336e-07,0.9999922513961792,5.999966144561768,go_fast,go_fast,False,0.75,0.0,-0.2290000021457672,41.92967987060547,20.556306838989258,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,5.913416223790586
Object in Road,Chair,run_3,30,191484,1.5,5.712081719178967,2.5178477069425775,chair,26.39611327648163,0,0,0,5,0,0,0,0,0,4.5969300117576495e-06,4.890896889264695e-06,7.460255346813938e-07,0.9999897480010986,5.999950408935547,go_fast,go_fast,False,0.75,0.0,-0.19699999690055847,41.129798889160156,21.606670379638672,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,5.81005543622594
Object in Road,Chair,run_3,31,191485,1.55,5.813161155684911,2.022763655099614,chair,26.16020095348358,0,0,0,52,0,0,0,0,0,7.848019777156878e-06,6.4971413848979864e-06,1.2055777460773243e-06,0.9999845027923584,5.9999237060546875,go_fast,go_fast,False,0.75,0.0,-0.15299999713897705,40.35886001586914,22.524980545043945,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,5.687111134253089
Object in Road,Chair,run_3,32,191486,1.6,6.034098558213123,4.426782083666242,chair,25.919480204582214,0,0,0,26,0,0,0,0,0,7.928571903903503e-06,8.255064130935352e-06,1.516747374807892e-06,0.9999823570251465,5.99991512298584,go_fast,go_fast,False,0.0,0.0,-0.09600000083446503,39.62495803833008,23.310705184936523,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,5.465057577731406
Object in Road,Chair,run_3,33,191487,1.6500000000000001,6.17348560338808,3.117065946628406,chair,25.671616435050964,20,0,0,55,0,0,0,0,0,1.0094027857121546e-05,1.0580044545349665e-05,2.056636958513991e-06,0.9999772310256958,5.9998908042907715,go_fast,go_fast,False,0.11164994537830353,0.0,-0.032999999821186066,38.98251724243164,23.887277603149414,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,5.273154082968785
Object in Road,Chair,run_3,34,191488,1.7000000000000002,6.277003005111014,2.9181586294219666,chair,25.418694376945496,114,11,0,54,0,0,0,0,0,1.503772637079237e-05,1.6636597138131037e-05,3.06722949972027e-06,0.9999653100967407,5.9998345375061035,go_fast,go_fast,False,0.10539994388818741,0.0,0.017000000923871994,38.4534912109375,24.246431350708008,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,5.099815709661611
Object in Road,Chair,run_3,35,191489,1.75,6.27464980636741,2.624319869650594,chair,25.16317069530487,160,110,0,60,0,0,0,0,0,1.1959620678680949e-05,1.4456383723882027e-05,3.72340036847163e-06,0.9999698400497437,5.999858856201172,go_fast,go_fast,False,0.09914994239807129,0.0,0.07800000160932541,38.05788040161133,24.378896713256836,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,5.000858901586349
Object in Road,Chair,run_3,36,191490,1.8,6.269557899060423,3.4983788284215143,chair,24.905976176261902,67,113,0,30,0,0,0,0,0,1.2939318366989028e-05,1.5052288290462457e-05,2.943489789686282e-06,0.9999690055847168,5.999853134155273,go_fast,go_fast,False,0.09289994090795517,0.0,0.1379999965429306,37.8007698059082,24.288986206054688,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,4.882911116093036
Object in Road,Chair,run_3,37,191491,1.85,6.192371258758535,4.181109852047607,chair,24.647896647453308,8,182,0,0,0,0,0,0,0,9.96416110865539e-06,1.3361755918595009e-05,1.4737673836862086e-06,0.9999752044677734,5.999882221221924,go_fast,go_fast,False,0.08664993941783905,0.0,0.1599999964237213,37.69126892089844,23.96619987487793,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,4.814779599820573
Object in Road,Chair,run_3,38,191492,1.9000000000000001,6.13839000979185,4.2534745273529815,chair,24.38921058177948,0,198,0,0,0,0,0,0,0,3.2037869459600188e-06,1.0790767191792838e-05,1.8934115360025316e-06,0.9999841451644897,5.999931812286377,go_fast,go_fast,False,0.08039994537830353,0.0,0.19300000369548798,37.70425033569336,23.444190979003906,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,4.726777488094985
Object in Road,Chair,run_3,39,191493,1.9500000000000002,6.030721326224253,4.019765751078442,chair,24.131117701530457,54,150,0,41,0,0,0,0,0,5.985135885566706e-06,1.9241830159444362e-05,3.1898448469291907e-06,0.9999716281890869,5.9998779296875,go_fast,go_fast,False,0.07414994388818741,0.0,0.2160000056028366,37.790260314941406,22.79370880126953,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,4.70048913409792
Object in Road,Chair,run_3,40,191494,2.0,5.954497925170567,4.627029728166851,chair,23.873453974723816,104,183,0,49,0,0,0,0,0,5.534936462936457e-06,1.7421942175133154e-05,4.899203759123338e-06,0.9999721050262451,5.999882221221924,go_fast,go_fast,False,0.47957268357276917,0.0,0.24300000071525574,37.94025802612305,22.017993927001953,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,4.631093085977778
Object in Road,Chair,run_3,41,191495,2.0500000000000003,5.83453957156724,4.178256250124969,chair,23.617031931877136,100,136,0,0,0,0,0,0,0,4.874212663708022e-06,1.991224598896224e-05,6.612272500206018e-06,0.9999686479568481,5.999871730804443,go_fast,go_fast,False,0.75,0.0,0.2630000114440918,38.12713623046875,21.15260887145996,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,4.619611965108148
Object in Road,Chair,run_3,42,191496,2.1,5.777334959411077,4.840279603269711,chair,23.360758662223816,49,228,0,39,0,0,0,0,0,1.9217304725316353e-06,1.4975939848227426e-05,7.491937594750198e-06,0.9999755620956421,5.999905586242676,go_fast,go_fast,False,0.75,0.0,0.27300000190734863,38.351470947265625,20.181720733642578,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,4.537010197048241
Object in Road,Chair,run_3,43,191497,2.15,5.731290873804271,3.3493449162817424,chair,23.103554606437683,69,166,0,0,0,0,0,0,0,1.15642592390941e-06,1.288143357669469e-05,7.74611544329673e-06,0.9999781847000122,5.999918460845947,go_fast,go_fast,False,0.75,0.0,0.2800000011920929,38.576759338378906,19.159130096435547,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,4.477384176771328
Object in Road,Chair,run_3,44,191498,2.2,5.779501546882292,4.561457046641779,chair,22.842522501945496,32,217,0,0,0,0,0,0,0,1.0038181699201232e-06,8.336891369253863e-06,1.04544315036037e-05,0.9999802112579346,5.999929428100586,go_fast,go_fast,False,0.75,0.0,0.29499998688697815,38.79813766479492,18.07965850830078,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,4.328670608271801
Object in Road,Chair,run_3,45,191499,2.25,5.834539400647805,3.5770345752977977,chair,22.575976252555847,43,188,0,0,0,0,0,0,0,1.5937854414005415e-06,8.667827387398575e-06,6.84726910549216e-06,0.9999828338623047,5.999934673309326,go_fast,go_fast,False,0.75,0.0,0.30000001192092896,39.00494384765625,16.953033447265625,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,4.198538755716176
Object in Road,Chair,run_3,46,191500,2.3000000000000003,5.9679436843422655,5.33625542514241,chair,22.301541209220886,88,151,0,0,0,0,0,0,0,1.3046699223195901e-06,6.258887424337445e-06,5.696064818039304e-06,0.9999867677688599,5.999950408935547,go_fast,go_fast,False,0.3665412962436676,0.0,0.30300000309944153,39.19944381713867,15.75813102722168,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,4.006208272832191
Object in Road,Chair,run_3,47,191501,2.35,6.077472168175688,3.916964538121831,chair,22.01858413219452,64,193,0,23,0,0,0,0,0,1.250809759767435e-06,3.81318136533082e-06,5.231017894402612e-06,0.9999897480010986,5.999961853027344,go_fast,go_fast,False,0.0,0.0,0.3059999942779541,39.36476135253906,14.522942543029785,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.8567758922212483
Object in Road,Chair,run_3,48,191502,2.4000000000000004,6.174981931922831,4.96499982422105,chair,21.727869868278503,73,179,0,30,0,0,0,0,0,4.483966677071294e-06,3.6847191040578764e-06,3.2514303711650427e-06,0.9999885559082031,5.999948501586914,go_fast,go_fast,False,0.05055828019976616,0.0,0.30399999022483826,39.50180435180664,13.237903594970703,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.7105127174344466
Object in Road,Chair,run_3,49,191503,2.45,6.173009361844512,3.0550280765141733,chair,21.433152079582214,67,131,0,19,0,0,0,0,0,2.8220897547726054e-06,2.3331153897743206e-06,3.065295686610625e-06,0.999991774559021,5.999964237213135,go_fast,go_fast,False,0.04430828243494034,0.0,0.2809999883174896,39.59700393676758,11.946769714355469,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.642188183518021
Object in Road,Chair,run_3,50,191504,2.5,6.170798260371999,3.6457558691112166,chair,21.136502146720886,1403,207,0,17,0,0,0,0,0,5.109686753712595e-07,1.4825991456746124e-06,2.7175321974937106e-06,0.999995231628418,5.9999823570251465,go_fast,go_fast,False,0.03805828094482422,0.0,0.2680000066757202,39.643741607666016,10.681535720825195,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.571782537227818
Object in Road,Chair,run_3,51,191505,2.5500000000000003,6.10231299555665,2.6260888276903875,chair,20.840195536613464,85,148,0,0,0,0,0,0,0,7.861987114665681e-07,3.1390329695568653e-06,1.2466060979932081e-05,0.999983549118042,5.999945163726807,go_fast,go_fast,False,0.03265833854675293,0.0,0.2669999897480011,39.63703536987305,9.48409366607666,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.550632617856857
Object in Road,Chair,run_3,52,191506,2.6,6.049698604609055,3.924870103355407,chair,20.545113444328308,89,146,0,0,0,0,0,0,0,4.6121769514684274e-07,3.172000106133055e-06,1.1781826287915464e-05,0.999984622001648,5.999948978424072,go_fast,go_fast,False,0.03265833854675293,0.0,0.27300000190734863,39.592384338378906,8.31464958190918,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.512402236099249
Object in Road,Chair,run_3,53,191507,2.6500000000000004,5.940001076777049,3.561704023712546,chair,20.252766489982605,68,235,0,6,0,0,0,0,0,3.143756828194455e-07,4.460692707652925e-06,4.940939834341407e-05,0.9999457597732544,5.9998321533203125,go_fast,go_fast,False,0.6229937076568604,0.0,0.25999999046325684,39.51436996459961,7.169551372528076,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.514888991086593
Object in Road,Chair,run_3,54,191508,2.7,5.871499887535757,3.833078669283219,chair,19.963295817375183,67,166,0,9,0,0,0,0,0,4.880074016000435e-07,8.038447049329989e-06,0.00012987693480681628,0.9998615980148315,5.999575138092041,go_fast,go_fast,False,0.75,0.0,0.25200000405311584,39.406593322753906,6.038575649261475,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.491768852285027
Object in Road,Chair,run_3,55,191509,2.75,5.779227581434769,2.881116577076405,chair,19.67689025402069,106,129,0,0,0,0,0,0,0,8.17125851426681e-07,8.821601113595534e-06,0.00011195970000699162,0.9998784065246582,5.999623775482178,go_fast,go_fast,False,0.75,0.0,0.2290000021457672,39.26545333862305,4.958517074584961,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.4902995580864387
Object in Road,Chair,run_3,56,191510,2.8000000000000003,5.775266254814197,2.7912357967217782,chair,19.391510844230652,97,106,0,0,0,0,0,0,0,8.944081173467566e-07,9.18785372050479e-06,8.965012239059433e-05,0.999900221824646,5.999688625335693,go_fast,go_fast,False,0.75,0.0,0.22100000083446503,39.09114456176758,3.9442875385284424,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.4350456123065296
Object in Road,Chair,run_3,57,191511,2.85,5.7827054007837795,1.7921179118128363,chair,19.105215907096863,164,161,0,25,0,0,0,0,0,2.0694906197604723e-06,1.0404311069578398e-05,0.00012186972890049219,0.9998656511306763,5.999580383300781,go_fast,go_fast,False,0.75,0.0,0.19699999690055847,38.88545608520508,3.0074799060821533,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.376933038332959
Object in Road,Chair,run_3,58,191512,2.9000000000000004,5.882587821042371,2.9649352430423916,chair,18.81512153148651,361,103,0,56,0,0,0,0,0,4.2180467971775215e-06,2.799026515276637e-05,0.0006958510493859649,0.9992719292640686,5.997775077819824,go_fast,go_fast,False,0.6684014797210693,0.0,0.17399999499320984,38.65129852294922,2.1351847648620605,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.2661881611368893
Object in Road,Chair,run_3,59,191513,2.95,5.9751954077483935,2.0453180087519813,chair,18.519722819328308,128,65,0,47,0,0,0,0,0,2.714854645091691e-06,1.3513038538803812e-05,5.687975499313325e-05,0.9999269247055054,5.999759197235107,go_fast,go_fast,False,0.19103598594665527,0.0,0.1420000046491623,38.39030456542969,1.3475062847137451,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.1649308567457464
Object in Road,Chair,run_3,60,191514,3.0,6.114593405193964,2.9539784400604487,chair,18.217764735221863,96,122,0,60,0,0,0,0,0,3.547606866050046e-06,1.6167061403393745e-05,5.5580032494617626e-05,0.9999246597290039,5.999746799468994,go_fast,go_fast,False,0.015812017023563385,0.0,0.13300000131130219,38.10576629638672,0.6542928218841553,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.042242952406476
Object in Road,Chair,run_3,61,191515,3.0500000000000003,6.1537223308387246,1.0457436819290835,chair,17.911471247673035,95,88,0,24,0,0,0,0,0,3.2694542824174277e-06,1.3243108696769923e-05,3.9217873563757166e-05,0.9999442100524902,5.999809265136719,go_fast,go_fast,False,0.05609837919473648,0.0,0.07900000363588333,37.80474090576172,0.03994476795196533,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.972447332268474
Object in Road,Chair,run_3,62,191516,3.1,6.179032143498424,0.6642974249130342,chair,17.603630900382996,109,169,0,0,0,0,0,0,0,1.355428480565024e-06,1.3789829608867876e-05,4.4304939365247265e-05,0.9999405145645142,5.9998040199279785,go_fast,go_fast,False,0.04984837770462036,0.0,0.07699999958276749,37.4940299987793,-0.44419732689857483,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.911001352778527
Object in Road,Chair,run_3,63,191517,3.1500000000000004,6.125209577909656,1.0876413769882072,chair,17.296847224235535,109,179,0,20,0,0,0,0,0,1.69199029187439e-06,6.2917365539760794e-06,1.0022231435868889e-05,0.9999819993972778,5.999934673309326,go_fast,go_fast,False,0.04359837621450424,0.0,0.125,37.18049621582031,-0.8276005983352661,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.8864046181881724
Object in Road,Chair,run_3,64,191518,3.2,6.082086996583965,2.8502213907675276,chair,16.992314219474792,79,98,0,17,0,0,0,0,0,2.2194356006366434e-06,9.917003808368463e-06,5.49555034012883e-06,0.9999823570251465,5.999930381774902,go_fast,go_fast,False,0.03734837844967842,0.0,0.15000000596046448,36.864444732666016,-1.2441201210021973,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.854504060668882
Object in Road,Chair,run_3,65,191519,3.25,5.976092376022968,3.296208401670582,chair,16.691723704338074,80,121,0,9,0,0,0,0,0,1.4855704648653045e-06,3.776760786422528e-05,1.953010905708652e-05,0.9999412298202515,5.999781131744385,go_fast,go_fast,False,0.2339070737361908,0.0,0.32899999618530273,36.54409408569336,-1.7452725172042847,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.85390685792729
Object in Road,Chair,run_3,66,191520,3.3000000000000003,5.878344777665958,6.105526093074599,chair,16.396082758903503,73,114,0,40,0,0,0,0,0,2.4210285118897445e-06,0.00014166059554554522,7.324178295675665e-05,0.9997827410697937,5.999199390411377,go_fast,go_fast,False,0.75,0.0,0.3779999911785126,36.212364196777344,-2.402515172958374,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.853722473858191
Object in Road,Chair,run_3,67,191521,3.35,5.73282213409767,7.289947130325042,chair,16.10787856578827,124,118,0,52,0,0,0,0,0,2.945118012576131e-06,6.873202073620632e-05,5.28746641066391e-05,0.9998754262924194,5.999548435211182,go_fast,go_fast,False,0.75,0.0,0.3919999897480011,35.852108001708984,-3.337819814682007,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.8881067476604003
Object in Road,Chair,run_3,68,191522,3.4000000000000004,5.661619695311225,7.735444377890181,chair,15.826830744743347,94,115,0,64,0,0,0,0,0,1.1491413715702947e-05,0.0003207468253094703,0.0008948835893534124,0.998772919178009,5.9959635734558105,go_fast,go_fast,False,0.75,0.0,0.40400001406669617,35.44195556640625,-4.537120342254639,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.901679864031567
Object in Road,Chair,run_3,69,191523,3.45,5.634648288876069,4.96179679285856,chair,15.550022006034851,86,139,0,86,0,0,0,0,0,2.449673502269434e-06,5.2293427870608866e-05,6.742285040672868e-05,0.9998778104782104,5.999573707580566,go_fast,go_fast,False,0.75,0.0,0.3779999911785126,34.97734451293945,-5.8364152908325195,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.891918083309206
Object in Road,Chair,run_3,70,191524,3.5,5.7132415865692865,5.398167441513193,chair,15.273791193962097,128,63,0,86,0,0,0,0,0,4.3728246055252384e-06,1.4610985999752302e-05,9.851586582954042e-06,0.9999711513519287,5.999885559082031,go_fast,go_fast,False,0.75,0.0,0.36500000953674316,34.457679748535156,-7.154765605926514,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.836732483871674
Object in Road,Chair,run_3,71,191525,3.5500000000000003,5.799192231997018,3.5091287680533703,chair,14.995820879936218,74,215,0,84,0,0,0,0,0,2.987643256346928e-06,8.81253981788177e-06,8.790702850092202e-07,0.9999873638153076,5.99994421005249,go_fast,go_fast,False,0.75,0.0,0.32899999618530273,33.890872955322266,-8.430852890014648,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.769726540317452
Object in Road,Chair,run_3,72,191526,3.6,5.964976206328086,4.882572230446464,chair,14.71381938457489,100,116,0,77,0,0,0,0,0,1.7626271073822863e-06,1.9283568235550774e-06,3.654542695130658e-07,0.9999959468841553,5.999980449676514,go_fast,go_fast,False,0.46664124727249146,0.0,0.2980000078678131,33.28216552734375,-9.646625518798828,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.6742656873648896
Object in Road,Chair,run_3,73,191527,3.6500000000000004,6.105246943223044,3.3026477478879976,chair,14.426771998405457,30,248,0,66,0,0,0,0,0,5.459353928927158e-07,1.237221681549272e-06,3.1150665336099337e-07,0.9999978542327881,5.999990463256836,go_fast,go_fast,False,0.0,0.0,0.24500000476837158,32.64748001098633,-10.763509750366211,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.581940581101494
Object in Road,Chair,run_3,74,191528,3.7,6.248167641320723,3.3695880380293026,chair,14.134915232658386,137,183,0,47,0,0,0,0,0,3.4956175909428566e-07,1.1543731943675084e-06,2.586413074823213e-07,0.9999982118606567,5.999992370605469,go_fast,go_fast,False,0.06168661266565323,0.0,0.16200000047683716,32.004940032958984,-11.756467819213867,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.4932489507757802
Object in Road,Chair,run_3,75,191529,3.75,6.2803147580559395,1.258865493229747,chair,13.84050738811493,84,302,0,51,0,0,0,0,0,6.607772320421645e-07,1.170060500044201e-06,3.198126705683535e-07,0.9999978542327881,5.999990463256836,go_fast,go_fast,False,0.05543661117553711,0.0,0.12700000405311584,31.397266387939453,-12.552091598510742,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.428914297135177
Object in Road,Chair,run_3,76,191530,3.8000000000000003,6.298677427039359,0.37058046636947783,chair,13.545827746391296,5,357,0,57,0,0,0,0,0,1.8297545523182634e-07,1.0873868632188533e-06,4.5159455908105883e-07,0.9999983310699463,5.999993324279785,go_fast,go_fast,False,0.04918660968542099,0.0,0.10000000149011612,30.842439651489258,-13.154118537902832,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.378527231424483
Object in Road,Chair,run_3,77,191531,3.85,6.240240947909621,1.225667603635323,chair,13.253540873527527,47,329,0,73,0,0,0,0,0,6.440092761295091e-07,1.4378842934092972e-06,2.623686441438622e-07,0.999997615814209,5.9999895095825195,go_fast,go_fast,False,0.043061695992946625,0.0,0.10400000214576721,30.334125518798828,-13.615128517150879,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.355277356526679
Object in Road,Chair,run_3,78,191532,3.9000000000000004,6.198200148633931,1.4530329300399285,chair,12.965303301811218,92,291,0,68,0,0,0,0,0,4.126521844227682e-07,1.0981246987284976e-06,3.747807681975246e-07,0.9999980926513672,5.9999918937683105,go_fast,go_fast,False,0.03951197862625122,0.0,0.06499999761581421,29.84852409362793,-14.008834838867188,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.3386502677397667
Object in Road,Chair,run_3,79,191533,3.95,6.097006868834686,2.0724329705526374,chair,12.682042956352234,31,413,0,78,0,0,0,0,0,5.547190653487633e-07,1.6023569742174004e-06,4.831927640225331e-07,0.9999973773956299,5.999989032745361,go_fast,go_fast,False,0.03838517516851425,0.0,0.041999999433755875,29.398088455200195,-14.318994522094727,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.3322634166709895
Object in Road,Chair,run_3,80,191534,4.0,6.029219096307037,1.4028646596126986,chair,12.403557658195496,22,417,0,80,0,0,0,0,0,2.663643954292638e-07,1.5910389947748627e-06,5.182444056117674e-07,0.999997615814209,5.999990463256836,go_fast,go_fast,False,0.03838517516851425,0.0,0.023000000044703484,28.99114418029785,-14.536600112915039,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.31443651557839
Object in Road,Chair,run_3,81,191535,4.05,5.904528527549792,2.5648059776646277,chair,12.13066279888153,18,562,0,81,0,0,0,0,0,4.108738380637078e-07,1.5416212590935174e-06,6.89879925630521e-07,0.9999973773956299,5.9999895095825195,go_fast,go_fast,False,0.6182774305343628,0.0,-0.017999999225139618,28.62420654296875,-14.677560806274414,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.317313915862783
Object in Road,Chair,run_3,82,191536,4.1000000000000005,5.824660312789531,2.299874797586097,chair,11.862555384635925,32,597,72,86,0,0,0,0,0,9.667662652645959e-07,1.6887626088646357e-06,1.3237096254670178e-06,0.9999960660934448,5.999983310699463,go_fast,go_fast,False,0.75,0.0,-0.050999999046325684,28.310585021972656,-14.719220161437988,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.2939973066101453
Object in Road,Chair,run_3,83,191537,4.15,5.717032179556901,2.8086161521519313,chair,11.598811984062195,24,601,68,77,0,0,0,0,0,1.0968107062581112e-06,2.1540104171435814e-06,1.0359536872783792e-06,0.9999957084655762,5.999981880187988,go_fast,go_fast,False,0.75,0.0,-0.09300000220537186,28.05074119567871,-14.66372299194336,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.2806664502600293
Object in Road,Chair,run_3,84,191538,4.2,5.697899222819442,2.8886210410398867,chair,11.336830973625183,69,638,38,81,0,0,0,0,0,1.6276654832836357e-06,1.717029022074712e-06,8.17605325664772e-07,0.9999958276748657,5.999980926513672,go_fast,go_fast,False,0.75,0.0,-0.1289999932050705,27.849546432495117,-14.497673034667969,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.223439280662939
Object in Road,Chair,run_3,85,191539,4.25,5.6899085590373,2.778768878774772,chair,11.074268221855164,56,654,0,65,0,0,0,0,0,1.7796974134398624e-06,1.53639132349781e-06,6.023736887073028e-07,0.9999960660934448,5.999980926513672,go_fast,go_fast,False,0.75,0.0,-0.16500000655651093,27.702070236206055,-14.22415542602539,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.163419794425094
Object in Road,Chair,run_3,86,191540,4.3,5.770673127669582,4.170303389154746,chair,10.807977557182312,28,664,0,58,0,0,0,0,0,1.4024617485119961e-06,1.6237561339949025e-06,6.816663358222286e-07,0.9999963045120239,5.999983310699463,go_fast,go_fast,False,0.75,0.0,-0.19200000166893005,27.60552978515625,-13.837201118469238,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.064205673679679
Object in Road,Chair,run_3,87,191541,4.3500000000000005,5.851483875147703,3.579653677842716,chair,10.536228060722351,12,632,0,81,0,0,0,0,0,1.0713748679336277e-06,2.1429898424685234e-06,6.843517326160509e-07,0.9999960660934448,5.9999823570251465,go_fast,go_fast,False,0.75,0.0,-0.21400000154972076,27.54498291015625,-13.355307579040527,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,1.9732196782796438
Object in Road,Chair,run_3,88,191542,4.4,6.004221389299478,5.145563406060545,chair,10.256815791130066,12,433,0,66,0,0,0,0,0,6.348663532662613e-07,2.1343389562389348e-06,7.116556730579759e-07,0.999996542930603,5.999985218048096,go_fast,go_fast,False,0.02044270932674408,0.0,-0.23199999332427979,27.511791229248047,-12.782079696655273,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,1.857651673582203
Object in Road,Chair,run_3,89,191543,4.45,6.125503076268281,4.068618025638258,chair,9.96917712688446,0,590,0,61,0,0,0,0,0,7.315049401768192e-07,1.8722042796071037e-06,7.866800615374814e-07,0.9999966621398926,5.999986171722412,go_fast,go_fast,False,0.030009876936674118,0.0,-0.24400000274181366,27.490352630615234,-12.139449119567871,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,1.7617973200045989
